attacker_team,tier,attacker_unit,force_size,escort_tier,escort_unit,anchor_tier,anchor_unit,anchors_spawned,anchor_spend,blocker_team,blocker_unit,interval_ticks,attacker_seat,outcome,ticks,seconds,beyond_game_limit,blockers_spawned,blockers_lost,blocker_spend,peak_blockers,spend_at_force_death,escorts_spawned,attacker_spend,force_spend,big_units_alive,force_died_tick,deepest_progress,first_castle_hit_tick
Blue,7,octoboi,3,4,eel,5,squid,5,310,Blue,fishy,2,1,castle_destroyed,2764,92.13,False,1382,1376,4146,71,0,93,6276,4137,3,-1,1.0000,1174
Blue,7,octoboi,3,4,eel,5,squid,4,248,Blue,fishy,3,1,castle_destroyed,1980,66.00,False,660,656,1980,48,0,66,5655,4137,3,-1,1.0000,972
Blue,7,octoboi,3,4,eel,5,squid,2,124,Blue,fishy,5,1,castle_destroyed,936,31.20,False,188,185,564,29,0,32,4873,4137,3,-1,1.0000,520
Blue,7,octoboi,3,4,eel,5,squid,2,124,Blue,fishy,8,1,castle_destroyed,859,28.63,False,108,106,324,19,0,29,4804,4137,3,-1,1.0000,369
Green,6,geico,3,4,snecko,5,gecko,2,92,Green,minisnecko,0,1,castle_destroyed,795,26.50,False,0,0,0,1,0,27,1203,636,3,-1,1.0000,216
Green,6,geico,3,4,snecko,5,gecko,2,92,Green,minisnecko,1,1,castle_destroyed,11831,394.37,False,908,908,908,117,1000,31,1287,636,0,908,0.4141,1100
Green,6,geico,3,4,snecko,5,gecko,3,138,Green,minisnecko,2,1,castle_destroyed,3129,104.30,False,808,808,808,50,946,54,1770,636,0,1616,1.0000,907
Green,6,geico,3,4,snecko,5,gecko,3,138,Green,minisnecko,3,1,castle_destroyed,8934,297.80,False,410,410,410,34,548,41,1497,636,0,1230,1.0000,468
Green,6,geico,3,4,snecko,5,gecko,2,92,Green,minisnecko,5,1,castle_destroyed,1194,39.80,False,239,237,239,22,0,40,1476,636,3,-1,1.0000,369
Green,6,geico,3,4,snecko,5,gecko,2,92,Green,minisnecko,8,1,castle_destroyed,1013,33.77,False,127,126,127,13,0,34,1350,636,3,-1,1.0000,281
Green,7,nom,3,4,snecko,5,gecko,1,46,Green,minisnecko,0,1,castle_destroyed,250,8.33,False,0,0,0,1,0,9,2310,2121,3,-1,1.0000,186
Green,7,nom,3,4,snecko,5,gecko,2,92,Green,minisnecko,1,1,castle_destroyed,12026,400.87,False,1130,1130,1130,105,1222,38,2919,2121,0,1130,0.5082,1295
Green,7,nom,3,4,snecko,5,gecko,2,92,Green,minisnecko,2,1,castle_destroyed,907,30.23,False,454,449,454,53,0,31,2772,2121,3,-1,1.0000,819
Green,7,nom,3,4,snecko,5,gecko,1,46,Green,minisnecko,3,1,castle_destroyed,557,18.57,False,186,183,186,35,0,19,2520,2121,3,-1,1.0000,420
Green,7,nom,3,4,snecko,5,gecko,1,46,Green,minisnecko,5,1,castle_destroyed,383,12.77,False,77,75,77,21,0,13,2394,2121,3,-1,1.0000,279
Green,7,nom,3,4,snecko,5,gecko,1,46,Green,minisnecko,8,1,castle_destroyed,316,10.53,False,40,39,40,13,0,11,2352,2121,3,-1,1.0000,249
Orange,6,zander,3,4,basketball,5,scott,1,25,Orange,phil,0,1,castle_destroyed,528,17.60,False,0,0,0,1,0,18,708,438,3,-1,1.0000,123
Orange,6,zander,3,4,basketball,5,scott,1,25,Orange,phil,1,1,force_destroyed,495,16.50,False,451,375,1804,91,1829,16,678,438,0,451,0.6494,-1
Orange,6,zander,3,4,basketball,5,scott,2,50,Orange,phil,2,1,castle_destroyed,4504,150.13,False,311,311,1244,49,1294,21,753,438,0,622,1.0000,679
Orange,6,zander,3,4,basketball,5,scott,2,50,Orange,phil,3,1,castle_destroyed,1989,66.30,False,259,259,1036,33,1086,26,828,438,0,775,1.0000,330
Orange,6,zander,3,4,basketball,5,scott,3,75,Orange,phil,5,1,force_destroyed,1270,42.33,False,243,243,972,19,1047,41,1053,438,0,1215,1.0000,315
Orange,6,zander,3,4,basketball,5,scott,3,75,Orange,phil,8,1,castle_destroyed,1635,54.50,False,205,203,820,11,0,55,1263,438,2,-1,1.0000,186
Orange,7,tiger,3,4,basketball,5,scott,1,25,Orange,phil,0,1,castle_destroyed,489,16.30,False,0,0,0,1,0,17,5274,5019,3,-1,1.0000,135
Orange,7,tiger,3,4,basketball,5,scott,5,125,Orange,phil,1,1,force_destroyed,2594,86.47,False,2572,2405,10288,216,10413,86,6309,5019,0,2572,0.3417,-1
Orange,7,tiger,3,4,basketball,5,scott,8,200,Orange,phil,2,1,force_destroyed,4343,144.77,False,2151,2113,8604,80,8804,144,7179,5019,0,4301,0.6559,-1
Orange,7,tiger,3,4,basketball,5,scott,10,250,Orange,phil,3,1,castle_destroyed,5696,189.87,False,1899,1895,7596,48,0,190,7869,5019,3,-1,1.0000,3206
Orange,7,tiger,3,4,basketball,5,scott,3,75,Orange,phil,5,1,castle_destroyed,1652,55.07,False,331,328,1324,30,0,56,5859,5019,3,-1,1.0000,1067
Orange,7,tiger,3,4,basketball,5,scott,2,50,Orange,phil,8,1,castle_destroyed,819,27.30,False,103,101,412,17,0,28,5439,5019,3,-1,1.0000,500
Purple,6,cube,3,4,spike,5,bit,1,91,Purple,cant,0,1,castle_destroyed,451,15.03,False,0,0,0,1,0,16,1444,1044,3,-1,1.0000,121
Purple,6,cube,3,4,spike,5,bit,1,91,Purple,cant,1,1,force_destroyed,368,12.27,False,272,255,272,97,363,10,1294,1044,0,272,0.6494,-1
Purple,6,cube,3,4,spike,5,bit,1,91,Purple,cant,2,1,castle_destroyed,3119,103.97,False,197,197,197,47,288,14,1394,1044,0,394,0.7129,515
Purple,6,cube,3,4,spike,5,bit,1,91,Purple,cant,3,1,castle_destroyed,1774,59.13,False,175,175,175,31,266,18,1494,1044,0,525,0.9600,549
Purple,6,cube,3,4,spike,5,bit,2,182,Purple,cant,5,1,castle_destroyed,1569,52.30,False,147,147,147,18,329,25,1669,1044,0,735,1.0000,369
Purple,6,cube,3,4,spike,5,bit,2,182,Purple,cant,8,1,castle_destroyed,841,28.03,False,106,104,106,11,0,29,1769,1044,2,-1,1.0000,241
Purple,7,monky,3,4,spike,5,bit,1,91,Purple,cant,0,1,castle_destroyed,558,18.60,False,0,0,0,1,0,19,6229,5754,3,-1,1.0000,306
Purple,7,monky,3,4,spike,5,bit,3,273,Purple,cant,1,1,force_destroyed,1623,54.10,False,1605,1474,1605,160,1878,54,7104,5754,0,1605,0.3012,-1
Purple,7,monky,3,4,spike,5,bit,6,546,Purple,cant,2,1,force_destroyed,3216,107.20,False,1567,1554,1567,67,2113,105,8379,5754,0,3133,0.5435,-1
Purple,7,monky,3,4,spike,5,bit,5,455,Purple,cant,3,1,castle_destroyed,2946,98.20,False,982,979,982,46,0,99,8229,5754,3,-1,1.0000,2166
Purple,7,monky,3,4,spike,5,bit,14,1274,Purple,cant,5,1,castle_destroyed,8162,272.07,False,1633,1631,1633,26,0,273,12579,5754,3,-1,1.0000,893
Purple,7,monky,3,4,spike,5,bit,2,182,Purple,cant,8,1,castle_destroyed,929,30.97,False,117,115,117,16,0,31,6529,5754,3,-1,1.0000,527
Red,6,the_puncher,3,4,lobbo,5,birdo,1,51,Red,derpyberd,0,1,castle_destroyed,483,16.10,False,0,0,0,1,0,17,1193,972,3,-1,1.0000,143
Red,6,the_puncher,3,4,lobbo,5,birdo,2,102,Red,derpyberd,1,1,force_destroyed,799,26.63,False,712,691,712,104,814,24,1284,972,0,712,0.6706,-1
Red,6,the_puncher,3,4,lobbo,5,birdo,2,102,Red,derpyberd,2,1,castle_destroyed,2769,92.30,False,521,521,521,50,623,35,1427,972,0,1042,1.0000,877
Red,6,the_puncher,3,4,lobbo,5,birdo,3,153,Red,derpyberd,3,1,castle_destroyed,1958,65.27,False,445,445,445,33,598,45,1557,972,0,1333,1.0000,396
Red,6,the_puncher,3,4,lobbo,5,birdo,2,102,Red,derpyberd,5,1,castle_destroyed,889,29.63,False,178,175,178,20,0,30,1362,972,3,-1,1.0000,235
Red,6,the_puncher,3,4,lobbo,5,birdo,2,102,Red,derpyberd,8,1,castle_destroyed,701,23.37,False,88,86,88,12,0,24,1284,972,3,-1,1.0000,198
Red,7,caw,3,4,lobbo,5,birdo,1,51,Red,derpyberd,0,1,castle_destroyed,339,11.30,False,0,0,0,1,0,12,7239,7083,3,-1,1.0000,203
Red,7,caw,3,4,lobbo,5,birdo,9,459,Red,derpyberd,1,1,force_destroyed,5431,181.03,False,5352,5291,5352,153,5811,179,9410,7083,0,5352,0.5276,-1
Red,7,caw,3,4,lobbo,5,birdo,4,204,Red,derpyberd,2,1,castle_destroyed,2221,74.03,False,1111,1103,1111,70,0,75,8058,7083,3,-1,1.0000,1019
Red,7,caw,3,4,lobbo,5,birdo,2,102,Red,derpyberd,3,1,castle_destroyed,885,29.50,False,295,290,295,47,0,30,7473,7083,3,-1,1.0000,714
Red,7,caw,3,4,lobbo,5,birdo,1,51,Red,derpyberd,5,1,castle_destroyed,558,18.60,False,112,109,112,28,0,19,7330,7083,3,-1,1.0000,404
Red,7,caw,3,4,lobbo,5,birdo,1,51,Red,derpyberd,8,1,castle_destroyed,461,15.37,False,58,56,58,17,0,16,7291,7083,3,-1,1.0000,355
White,6,bread,3,4,ringo,5,alpacco,2,162,White,doggo,0,1,castle_destroyed,860,28.67,False,0,0,0,1,0,29,1536,1014,3,-1,1.0000,222
White,6,bread,3,4,ringo,5,alpacco,2,162,White,doggo,1,1,force_destroyed,809,26.97,False,751,642,2253,162,2415,26,1482,1014,0,751,0.5557,-1
White,6,bread,3,4,ringo,5,alpacco,3,243,White,doggo,2,1,force_destroyed,1545,51.50,False,674,673,2022,80,2265,45,1824,1014,0,1348,1.0000,1367
White,6,bread,3,4,ringo,5,alpacco,4,324,White,doggo,3,1,castle_destroyed,3535,117.83,False,626,626,1878,53,2202,63,2148,1014,0,1876,1.0000,788
White,6,bread,3,4,ringo,5,alpacco,3,243,White,doggo,5,1,castle_destroyed,1755,58.50,False,351,348,1053,32,0,59,2076,1014,3,-1,1.0000,402
White,6,bread,3,4,ringo,5,alpacco,2,162,White,doggo,8,1,castle_destroyed,1099,36.63,False,138,136,414,20,0,37,1680,1014,3,-1,1.0000,349
White,7,eggo,3,4,ringo,5,alpacco,1,81,White,doggo,0,1,castle_destroyed,247,8.23,False,0,0,0,1,0,9,6360,6198,3,-1,1.0000,162
White,7,eggo,3,4,ringo,5,alpacco,4,324,White,doggo,1,1,force_destroyed,1998,66.60,False,1933,1853,5799,138,6123,65,7368,6198,0,1933,0.6204,-1
White,7,eggo,3,4,ringo,5,alpacco,4,324,White,doggo,2,1,castle_destroyed,2323,77.43,False,1162,1154,3486,58,0,78,7602,6198,3,-1,1.0000,1723
White,7,eggo,3,4,ringo,5,alpacco,8,648,White,doggo,3,1,castle_destroyed,6024,200.80,False,1416,1416,4248,39,4896,142,8754,6198,0,4247,1.0000,582
White,7,eggo,3,4,ringo,5,alpacco,1,81,White,doggo,5,1,castle_destroyed,439,14.63,False,88,85,264,23,0,15,6468,6198,3,-1,1.0000,319
White,7,eggo,3,4,ringo,5,alpacco,1,81,White,doggo,8,1,castle_destroyed,372,12.40,False,47,45,141,14,0,13,6432,6198,3,-1,1.0000,260
Yellow,6,bub,3,4,doc,5,jig,2,120,Yellow,minnow,0,1,castle_destroyed,1084,36.13,False,0,0,0,1,0,37,1037,408,3,-1,1.0000,233
Yellow,6,bub,3,4,doc,5,jig,2,120,Yellow,minnow,1,1,force_destroyed,770,25.67,False,721,647,1442,123,1562,25,833,408,0,721,0.3082,-1
Yellow,6,bub,3,4,doc,5,jig,2,120,Yellow,minnow,2,1,castle_destroyed,3632,121.07,False,511,511,1022,58,1142,35,1003,408,0,1022,0.8259,1080
Yellow,6,bub,3,4,doc,5,jig,3,180,Yellow,minnow,3,1,castle_destroyed,10711,357.03,False,444,444,888,39,1068,45,1173,408,0,1330,1.0000,804
Yellow,6,bub,3,4,doc,5,jig,3,180,Yellow,minnow,5,1,castle_destroyed,2424,80.80,False,333,333,666,23,846,56,1360,408,0,1665,1.0000,458
Yellow,6,bub,3,4,doc,5,jig,3,180,Yellow,minnow,8,1,castle_destroyed,1627,54.23,False,204,203,408,15,0,55,1343,408,3,-1,1.0000,357
Yellow,7,deus,3,4,doc,5,jig,1,60,Yellow,minnow,0,1,castle_destroyed,570,19.00,False,0,0,0,1,0,19,4166,3843,3,-1,1.0000,233
Yellow,7,deus,3,4,doc,5,jig,6,360,Yellow,minnow,1,1,force_destroyed,3469,115.63,False,3425,3345,6850,124,7210,115,5798,3843,0,3425,0.3082,-1
Yellow,7,deus,3,4,doc,5,jig,6,360,Yellow,minnow,2,1,castle_destroyed,3451,115.03,False,1726,1721,3452,58,0,116,5815,3843,3,-1,1.0000,1193
Yellow,7,deus,3,4,doc,5,jig,2,120,Yellow,minnow,3,1,castle_destroyed,1200,40.00,False,400,397,800,39,0,40,4523,3843,3,-1,1.0000,755
Yellow,7,deus,3,4,doc,5,jig,2,120,Yellow,minnow,5,1,castle_destroyed,828,27.60,False,166,164,332,23,0,28,4319,3843,3,-1,1.0000,458
Yellow,7,deus,3,4,doc,5,jig,2,120,Yellow,minnow,8,1,castle_destroyed,679,22.63,False,85,84,170,15,0,23,4234,3843,3,-1,1.0000,422
